City,Cuisine,Name,Price,Rating,Region,Url,Year,Zip Code,Latitude,Longitude
Llanddewi Skirrid,Modern British,Walnut Tree,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/monmouthshire/llanddewi-skirrid/restaurant/walnut-tree,2019,NP7 8AW,51.84534,-2.95438
Padstow,Modern cuisine,Paul Ainsworth at No.6,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/cornwall/padstow/restaurant/paul-ainsworth-at-no-6,2019,PL28 8AP,50.541534,-4.9398518
Birmingham,Modern cuisine,Simpsons,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/simpsons,2019,B15 3DU,52.46925,-1.9238801
Birmingham,Modern cuisine,Purnell's,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/purnell-s,2019,B3 2DH,52.48268,-1.9018
Birmingham,Modern cuisine,Adam's,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/adam-s,2019,B2 5UG,52.47964,-1.900286
Port Isaac,Seafood,Outlaw's Fish Kitchen,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/outlaw-s-fish-kitchen,2019,PL29 3RH,50.59206,-4.832
Birmingham,Modern British,Carters of Moseley,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/carters-of-moseley,2019,B13 9EZ,52.44588,-1.88384
Hampton in Arden,Creative British,Peel's,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-midlands/hampton-in-arden/restaurant/peel-s,2019,B92 ODQ,52.4259,-1.70536
Mountsorrel,Modern cuisine,John's House,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/leicestershire/mountsorrel/restaurant/john-s-house,2019,LE12 7AR,52.73295,-1.145851
Whitebrook,Modern British,The Whitebrook,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/monmouthshire/whitebrook/restaurant/the-whitebrook,2019,NP25 4TX,51.759697,-2.686909
Penarth,Modern cuisine,James Sommerin,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/the-vale-of-glamorgan/penarth/restaurant/james-sommerin,2019,CF64 3AU,51.434387,-3.167951
Portscatho,Modern cuisine,Driftwood,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/cornwall/portscatho/restaurant/driftwood,2019,TR2 5EW,50.1889,-4.97088
Kenilworth,Classic cuisine,The Cross at Kenilworth,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/warwickshire/kenilworth/restaurant/the-cross-at-kenilworth,2019,CV8 2EZ,52.350315,-1.5801147
Knowstone,Classic French,Masons Arms,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/devon/knowstone/restaurant/masons-arms,2019,EX36 4RY,50.99547,-3.67163
Stratford-upon-Avon,Modern British,Salt,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/warwickshire/stratford-upon-avon/restaurant/salt522869,2019,CV37 6HB,52.18963,-1.7092043
Cheltenham,Modern cuisine,Le Champignon Sauvage,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/gloucestershire/cheltenham/restaurant/le-champignon-sauvage,2019,GL50 2AQ,51.89146,-2.07912
Chagford,Modern cuisine,Gidleigh Park,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/devon/chagford/restaurant/gidleigh-park,2019,TQ13 8HH,50.67658,-3.87354
Upper Hambleton,Classic cuisine,Hambleton Hall,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/rutland/upper-hambleton/restaurant/hambleton-hall,2019,LE15 8TH,52.65737,-0.66812
Bristol,Modern British,wilks,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/wilks,2019,BS6 6PG,51.46737,-2.6069899
Bristol,Modern British,Bulrush,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/bulrush,2019,BS6 5TZ,51.46278,-2.597758
Bristol,Creative,Casamia,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/casamia,2019,BS1 6FU,51.447254,-2.5940728
Bristol,Spanish,Paco Tapas,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/paco-tapas,2019,BS1 6FU,51.44647,-2.59358
Chew Magna,Modern British,Pony & Trap,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/chew-magna/restaurant/pony-trap,2019,BS40 8TQ,51.34938,-2.5925994
Malmesbury,Asian influences,The Dining Room,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/wiltshire/malmesbury/restaurant/the-dining-room193454,2019,SN16 0RB,51.58376,-2.14954
Castle Combe,Modern British,Bybrook,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/wiltshire/castle-combe/restaurant/bybrook,2019,SN14 7HR,51.49382,-2.23212
Colerne,Modern British,Restaurant Hywel Jones by Lucknam Park,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/wiltshire/colerne/restaurant/restaurant-hywel-jones-by-lucknam-park,2019,SN14 8AZ,51.45502,-2.25941
Bath,Modern cuisine,Olive Tree,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/bath/restaurant/olive-tree,2019,BA1 2QF,51.38707,-2.3627
Lympstone,Modern cuisine,Lympstone Manor,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/devon/lympstone/restaurant/lympstone-manor,2019,EX8 3NZ,50.64069,-3.4186063
Hunstanton,Modern cuisine,The Neptune,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/norfolk/hunstanton/restaurant/the-neptune,2019,PE36 6HZ,52.9511,0.50927
Torquay,Modern British,Elephant,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/torbay/torquay/restaurant/elephant,2019,TQ1 2BH,50.45853,-3.52438
Oxford,Modern British,Oxford Kitchen,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/oxfordshire/oxford/restaurant/oxford-kitchen,2019,OX2 7HQ,51.776733,-1.264794
Murcott,Traditional British,Nut Tree,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/oxfordshire/murcott/restaurant/nut-tree,2019,OX5 2RE,51.83618,-1.1499
Morston,Modern British,Morston Hall,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/norfolk/morston/restaurant/morston-hall,2019,NR25 7AA,52.95473,0.98729
East Chisenbury,Classic cuisine,Red Lion Freehouse,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/wiltshire/east-chisenbury/restaurant/red-lion-freehouse,2019,SN9 6AQ,51.2736,-1.8007996
Newbury,Classic cuisine,Blackbird,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/blackbird552018,2019,RG20 8AQ,51.420887,-1.3493549
Newbury,Modern cuisine,Woodspeen,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/woodspeen,2019,RG20 8BN,51.415802,-1.353532
Marlow,Modern British,The Coach,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/the-coach,2019,SL7 2LS,51.571712,-0.7772678
Burchett's Green,Regional cuisine,Crown,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/windsor-and-maidenhead/burchett-s-green/restaurant/crown442549,2019,SL6 6QZ,51.524807,-0.7915291
Shinfield,French,L'Ortolan,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/wokingham/shinfield/restaurant/l-ortolan,2019,RG2 9BY,51.40833,-0.9542898
Bray,Traditional British,Hinds Head,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/hinds-head,2019,SL6 2AB,51.51265,-0.69641
Winchester,Modern cuisine,Black Rat,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/hampshire/winchester/restaurant/black-rat,2019,SO23 0HX,51.05796,-1.3069497
Bagshot,Modern cuisine,Matt Worswick at The Latymer,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/surrey/bagshot/restaurant/matt-worswick-at-the-latymer,2019,GU19 5EU,51.35764,-0.7086128
Ascot,Modern cuisine,Coworth Park,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/windsor-and-maidenhead/ascot/restaurant/coworth-park,2019,SL5 7SE,51.40463,-0.616715
Egham,Modern cuisine,Tudor Room,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/surrey/egham/restaurant/tudor-room,2019,TW20 9UR,51.41759,-0.545847
Kew,Modern cuisine,The Glasshouse,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/kew/restaurant/the-glasshouse,2019,TW9 3PZ,51.4771,-0.28574
Chiswick,Modern British,La Trompette,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/chiswick/restaurant/la-trompette,2019,W4 2EU,51.49222,-0.25619
Little Dunmow,Modern British,Tim Allen's Flitch of Bacon,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/essex/little-dunmow/restaurant/tim-allen-s-flitch-of-bacon,2019,CM6 3HT,51.86747,0.404134
Hammersmith,Italian,River Café,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/hammersmith/restaurant/river-cafe,2019,W6 9HA,51.48395,-0.22423
Kensington,Modern cuisine,Kitchen W8,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/kensington/restaurant/kitchen-w8,2019,W8 6AH,51.49918,-0.19692
Marylebone,Indian,Trishna,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/trishna,2019,W1U 3DG,51.51834,-0.153031
Marylebone,Creative British,Roganic,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/roganic,2019,W1U 3DB,51.518314,-0.1520875
Marylebone,Italian,Locanda Locatelli,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/locanda-locatelli,2019,W1H 7JZ,51.51514,-0.15675
Marylebone,Creative,Texture,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/texture,2019,W1H 7BY,51.51488,-0.15664
Regent's Park,Modern cuisine,Portland,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/regent-s-park/restaurant/portland,2019,W1W 6QQ,51.519726,-0.142555
Fulham,Modern British,Harwood Arms,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/fulham/restaurant/harwood-arms,2019,SW6 1QP,51.48291,-0.19651
Bloomsbury,Creative,Pied à Terre,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/pied-a-terre,2019,W1T 2NH,51.519,-0.13511
Bloomsbury,Mediterranean cuisine,The Ninth,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/the-ninth,2019,W1T 2NB,51.51875,-0.1350068
Mayfair,Chinese,Kai,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/kai123638,2019,W1K 2QU,51.50871,-0.15162
Mayfair,Creative,Pollen Street Social,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/pollen-street-social,2019,W1S 1NQ,51.5133,-0.14234
Mayfair,Chinese,Hakkasan Mayfair,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hakkasan-mayfair,2019,W1J 6QB,51.51037,-0.14475
Mayfair,Creative French,The Square,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-square69391,2019,W1J 6PU,51.51069,-0.14401
Mayfair,Modern cuisine,Alyn Williams at The Westbury,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alyn-williams-at-the-westbury,2019,W1S 2YF,51.51118,-0.14303
Mayfair,Indian,Benares,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/benares,2019,W1J 6BS,51.50973,-0.14494
Bloomsbury,Chinese,Hakkasan Hanway Place,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/hakkasan-hanway-place,2019,W1T 1HD,51.5171,-0.13144
Soho,Modern cuisine,Social Eating House,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/social-eating-house,2019,W1F 7NR,51.51383,-0.13673
Mayfair,Modern cuisine,Galvin at Windows,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/galvin-at-windows,2019,W1K 1BE,51.50539,-0.15039
Mayfair,Italian,Murano,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/murano,2019,W1J 5PP,51.50707,-0.14722
Belgravia,Modern cuisine,Marcus,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/marcus,2019,SW1X 7RL,51.50171,-0.15614
Mayfair,Spanish,Sabor,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sabor,2019,W1B 4BR,51.511368,-0.1396773
Ripley,Modern cuisine,Clock House,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house,2019,GU23 6AQ,51.30044,-0.49287
Soho,Chinese,Yauatcha Soho,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho,2019,W1F 0DL,51.51367,-0.1352
Belgravia,Creative French,Céleste,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/celeste,2019,SW1X 7TA,51.502422,-0.1522617
Mayfair,Indian,Gymkhana,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/gymkhana,2019,W1S 4JH,51.50854,-0.14154
Belgravia,Indian,Amaya,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/amaya,2019,SW1X 8JT,51.49912,-0.15731
Belgravia,French,Pétrus,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/petrus284688,2019,SW1X 8EA,51.49951,-0.15662
Mayfair,Indian,Veeraswamy,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/veeraswamy,2019,W1B 4RS,51.51008,-0.13809
Soho,Spanish,Barrafina,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina,2019,W1D 3LL,51.51375,-0.1318
Mayfair,Modern British,Hide,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hide,2019,W1J 7NB,51.506077,-0.144289
Westminster,Modern British,Ritz Restaurant,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/westminster/restaurant/ritz-restaurant,2019,W1J 9BR,51.50728,-0.14141
Chelsea,Modern British,Elystan Street,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/elystan-street,2019,SW3 3NT,51.49124,-0.16724
Saint James's,Modern cuisine,Seven Park Place,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/seven-park-place,2019,SW1A 1LS,51.50623,-0.13998
Saint James's,Creative,Ikoyi,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/ikoyi,2019,SW1Y 4AH,51.509212,-0.1334389
Saint James's,Scandinavian,Aquavit,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082,2019,SW1Y 4QQ,51.508713,-0.1334072
Chelsea,Modern cuisine,Five Fields,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/five-fields,2019,SW3 2SP,51.49168,-0.16124
Victoria,Traditional British,Dining Room at The Goring,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/dining-room-at-the-goring,2019,SW1W 0JW,51.49763,-0.14556
Clerkenwell,Traditional British,St John,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/clerkenwell/restaurant/st-john,2019,EC1M 4AY,51.52064,-0.10133
Victoria,Indian,Quilon,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/quilon,2019,SW1E 6AF,51.49863,-0.13726
London,French,Club Gascon,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/london/restaurant/club-gascon,2019,EC1A 9DS,51.51857,-0.10031
Victoria,Chinese,A. Wong,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong,2019,SW1V 1DE,51.49318,-0.14128
Shoreditch,Modern cuisine,The Clove Club,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/the-clove-club,2019,EC1V 9LT,51.52711,-0.07927
Shoreditch,Modern British,Leroy,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/leroy,2019,EC2A 4NU,51.524086,-0.0815337
Finsbury,Seafood,Angler,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/finsbury/restaurant/angler392235,2019,EC2M 2AF,51.51894,-0.08625
Shoreditch,Traditional British,Brat,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat,2019,E1 6JL,51.52427,-0.0767681
Shoreditch,Modern British,Lyle's,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/lyle-s,2019,E1 6JJ,51.52378,-0.07704
Spitalfields,French,Galvin La Chapelle,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/spitalfields/restaurant/galvin-la-chapelle,2019,E1 6DY,51.52032,-0.0781
City of London,Modern cuisine,City Social,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/city-social,2019,EC2N 1HQ,51.51521,-0.08431
City of London,Modern French,La Dame de Pic,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/la-dame-de-pic,2019,EC3N 4AJ,51.510372,-0.0788981
Bermondsey,Modern cuisine,Story,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/bermondsey/restaurant/story,2019,SE1 2JX,51.50268,-0.07774
Clapham Common,Modern cuisine,Trinity,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/clapham-common/restaurant/trinity,2019,SW4 0JG,51.46336,-0.14148
Wandsworth,French,Chez Bruce,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce,2019,SW17 7EG,51.44607,-0.16553
Dorking,Modern British,Sorrel,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/surrey/dorking/restaurant/sorrel545459,2019,RH4 2JU,51.228825,-0.3346741
Horsham,Modern British,Restaurant Tristan,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-sussex/horsham/restaurant/restaurant-tristan,2019,RH12 1HU,51.062347,-0.326034
Gravetye,Modern British,Gravetye Manor,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/west-sussex/gravetye/restaurant/gravetye-manor,2019,RH19 4LJ,51.08932,-0.05691
Seasalter,Modern British,The Sportsman,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/kent/seasalter/restaurant/the-sportsman,2019,CT5 4BP,51.34392,0.95885
Biddenden,Modern British,West House,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/kent/biddenden/restaurant/west-house,2019,TN27 8AH,51.11521,0.64215
Fordwich,Modern cuisine,Fordwich Arms,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/kent/fordwich/restaurant/fordwich-arms,2019,CT2 0DB,51.295284,1.1261871
Saint Helier/Saint-Hélier,Modern cuisine,Samphire,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/samphire392987,2019,JE2 4TQ,49.18488,-2.1057
Saint Helier/Saint-Hélier,Modern cuisine,Bohemia,N/A,1,United Kingdom,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia,2019,JE2 4UH,49.181225,-2.102417
Wien,Creative,Amador,$$$$$,3,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/amador,2019,1190,48.25406,16.35915
South San Francisco,Contemporary,Manresa,$$$$,3,California,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/manresa,2019,95030,37.22761,-121.98071
San Francisco,Asian,Benu,$$$$,3,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu,2019,94105,37.78521,-122.39876
San Francisco,Contemporary,Quince,$$$$,3,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince,2019,94133,37.79762,-122.40337
San Francisco,Contemporary,Atelier Crenn,$$$$,3,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn,2019,94123,37.79835,-122.43586
San Francisco,Contemporary,The French Laundry,$$$$,3,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-french-laundry,2019,94599,38.40443,-122.36474
San Francisco,Contemporary,The Restaurant at Meadowood,$$$$,3,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-restaurant-at-meadowood,2019,94574,38.52025,-122.46479
San Francisco,Contemporary,SingleThread,$$$$,3,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/singlethread,2019,95448,38.612164,-122.869705
Chicago,Contemporary,Alinea,$$$$,3,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea,2019,60614,41.91328,-87.64798
København,Creative,Geranium,$$$$,3,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/geranium,2019,2100 Ø,55.70393,12.57197
Hong Kong,Cantonese,T'ang Court,$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/t-ang-court,2019,N/A,22.296572,114.1698
Hong Kong,Innovative,Bo Innovation,$$$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation,2019,N/A,22.27614,114.171
Hong Kong,Cantonese,Lung King Heen,$$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lung-king-heen,2019,N/A,22.28665,114.15674
Hong Kong,French,Caprice,$$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice,2019,N/A,22.286646,114.15662
Hong Kong,Italian,8½ Otto e Mezzo - Bombana,$$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,2019,N/A,22.28189,114.15839
Hong Kong,French contemporary,L'Atelier de Joël Robuchon,$$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon,2019,N/A,22.281199,114.15816
Hong Kong,Sushi,Sushi Shikon,$$$$$,3,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-shikon,2019,N/A,22.28511,114.15208
Macau,Chinese,The Eight,$$$,3,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-eight,2019,N/A,22.190475,113.54341
Macau,French contemporary,Robuchon au Dôme,$$$$,3,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/robuchon-au-dome,2019,N/A,22.189949,113.54395
Macau,Cantonese,Jade Dragon,$$,3,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/jade-dragon,2019,N/A,22.149137,113.56715
Oslo,Modern cuisine,Maaemo,$$$$,3,Norway,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/maaemo,2019,0191,59.910477,10.760408
New York,Japanese,Masa,$$$$,3,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa,2019,10019,40.76855,-73.98335
New York,Contemporary,Per Se,$$$$,3,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se,2019,10019,40.76828,-73.98292
New York,Seafood,Le Bernardin,$$$$,3,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin,2019,10019,40.76177,-73.98223
New York,Contemporary,Eleven Madison Park,$$$$,3,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park,2019,10010,40.7417,-73.98712
New York,Contemporary,Chef's Table at Brooklyn Fare,$$$$,3,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,2019,10018,40.68872,-73.98581
Seoul,Korean,La Yeon,$$$$,3,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon,2019,N/A,37.555813,127.00517
Seoul,Korean,Gaon,$$$$$,3,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gaon,2019,N/A,37.52265,127.03595
Stockholm,Modern cuisine,Frantzén,$$$$,3,Sweden,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/frantzen,2019,111 22,59.33418,18.05812
Taipei,Cantonese,Le Palais,$$,3,Taipei,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/le-palais,2019,110,25.049496,121.51674
"Washington, D.C.",American,The Inn at Little Washington,$$$$,3,Washington DC,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-inn-at-little-washington,2019,22747,38.713623,-78.16208
Bray,Creative,Fat Duck,N/A,3,United Kingdom,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/fat-duck,2019,SL6 2AQ,51.50828,-0.70232
Bray,Classic French,Waterside Inn,N/A,3,United Kingdom,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/waterside-inn,2019,SL6 2AT,51.50773,-0.70121
Mayfair,French,Alain Ducasse at The Dorchester,N/A,3,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alain-ducasse-at-the-dorchester,2019,W1K 1QA,51.50712,-0.1525201
Mayfair,Japanese,The Araki,N/A,3,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-araki,2019,W1S 3BF,51.511826,-0.140389
Chelsea,French,Gordon Ramsay,N/A,3,United Kingdom,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/gordon-ramsay,2019,SW3 4HP,51.48546,-0.1620201
Salzburg,Creative,SENNS.Restaurant,$$$$$,2,Austria,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/senns-restaurant,2019,5020,47.83636,13.06389
Salzburg,Creative,Ikarus,$$$$$,2,Austria,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/ikarus,2019,5020,47.79536,13.00695
Wien,Creative,Mraz & Sohn,$$$$$,2,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/mraz-sohn,2019,1200,48.23129,16.37637
Wien,Modern cuisine,Konstantin Filippou,$$$$$,2,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/konstantin-filippou,2019,1010,48.21056,16.37996
Wien,Modern cuisine,Silvio Nickol Gourmet Restaurant,$$$$$,2,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/silvio-nickol-gourmet-restaurant,2019,1010,48.20558,16.37693
Wien,Creative,Steirereck im Stadtpark,$$$$$,2,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/steirereck-im-stadtpark,2019,1030,48.20229,16.3805
South San Francisco,Contemporary,Baumé,$$$$,2,California,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/baume,2019,94306,37.4285,-122.14272
San Francisco,Contemporary,Commis,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commis,2019,94601,37.82476,-122.25505
